,fatrCode,facilityId,measDate,weeks,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num
42951,PO,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,42962
42952,PL,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EL,80300,5.43,20200301,19,42961
42953,SO,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,19,42960
42954,SI,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,19,42959
42955,TL,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,19,42958
42956,PI,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,19,42966
42957,TE,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EO,80300,8.02,20200301,19,42956
42958,EO,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,42949
42959,HE,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EO,80300,86.21,20200301,19,42950
42960,CI,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EI,80300,598.26,20200301,19,42951
42961,TI,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EI,80300,19.4,20200301,19,42957
42962,EL,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EL,80300,2.98,20200301,19,42953
42963,WD,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EO,80300,3.32,20200301,19,42954
42964,WS,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,EO,80300,1.17,20200301,19,42955
42965,EI,PF_0010019_01,2020-03-01 10:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,19,42952
42966,SI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,42977
42967,HL,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,42983
42968,HI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EI,80300,90.97,20200301,20,42982
42969,RP,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,42981
42970,PO,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,42980
42971,PL,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EL,80300,5.48,20200301,20,42979
42972,SO,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,42978
42973,TL,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,42976
42974,HE,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EO,80300,81.65,20200301,20,42984
42975,TE,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EO,80300,9.64,20200301,20,42974
42976,EO,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,42967
42977,PI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,42968
42978,CI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EI,80300,540.7,20200301,20,42969
42979,TI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EI,80300,20.57,20200301,20,42975
42980,EL,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EL,80300,3.04,20200301,20,42971
42981,WD,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EO,80300,5.25,20200301,20,42972
42982,WS,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,EO,80300,1.11,20200301,20,42973
42983,EI,PF_0010019_01,2020-03-01 11:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,42970
42984,TL,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,42994
42985,HL,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43001
42986,HI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EI,80300,89.7,20200301,20,43000
42987,RP,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,42999
42988,PO,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,42998
42989,PL,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EL,80300,5.53,20200301,20,42997
42990,SO,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,42996
42991,SI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,42995
42992,HE,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EO,80300,80.05,20200301,20,43002
42993,TI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EI,80300,21.22,20200301,20,42993
42994,WS,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EO,80300,0.97,20200301,20,42991
42995,WD,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EO,80300,6.85,20200301,20,42990
42996,EL,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EL,80300,3.0,20200301,20,42989
42997,EI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,42988
42998,CI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EI,80300,499.35,20200301,20,42987
42999,PI,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,42986
43000,EO,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,42985
43001,TE,PF_0010019_01,2020-03-01 12:00:00,"(2020, 9)",FG,EO,80300,10.47,20200301,20,42992
43002,SI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,19,43013
43003,HE,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EO,80300,79.26,20200301,19,43020
43004,HL,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43019
43005,HI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EI,80300,90.68,20200301,19,43018
43006,RP,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,19,43017
43007,PO,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43016
43008,PL,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EL,80300,5.57,20200301,19,43015
43009,TL,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,19,43012
43010,SO,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,19,43014
43011,TE,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EO,80300,11.14,20200301,19,43010
43012,EO,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43003
43013,PI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,19,43004
43014,CI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EI,80300,435.95,20200301,19,43005
43015,EI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,19,43006
43016,TI,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EI,80300,20.63,20200301,19,43011
43017,WD,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EO,80300,6.47,20200301,19,43008
43018,EL,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EL,80300,2.96,20200301,19,43007
43019,WS,PF_0010019_01,2020-03-01 13:00:00,"(2020, 9)",FG,EO,80300,1.66,20200301,19,43009
43020,HE,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EO,80300,78.25,20200301,20,43038
43021,HL,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43037
43022,RP,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43036
43023,PO,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43035
43024,PL,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EL,80300,5.45,20200301,20,43034
43025,TE,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EO,80300,10.52,20200301,20,43033
43026,SI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43031
43027,TL,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43030
43028,SO,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43032
43029,WS,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EO,80300,2.71,20200301,20,43028
43030,TI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EI,80300,19.94,20200301,20,43029
43031,PI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43022
43032,HI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EI,80300,91.68,20200301,20,43023
43033,CI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EI,80300,497.4,20200301,20,43024
43034,EO,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43021
43035,EL,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EL,80300,2.96,20200301,20,43026
43036,WD,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,EO,80300,6.55,20200301,20,43027
43037,EI,PF_0010019_01,2020-03-01 14:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43025
43038,HL,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43049
43039,EL,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EL,80300,2.97,20200301,20,43056
43040,EI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43055
43041,CI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EI,80300,386.7,20200301,20,43054
43042,HI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EI,80300,92.53,20200301,20,43053
43043,HE,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EO,80300,78.7,20200301,20,43052
43044,EO,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43051
43045,PI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43050
43046,RP,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43048
43047,TI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EI,80300,19.07,20200301,20,43041
43048,PL,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EL,80300,5.41,20200301,20,43046
43049,TE,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EO,80300,10.33,20200301,20,43045
43050,SO,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43044
43051,SI,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43043
43052,TL,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43042
43053,WS,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EO,80300,1.47,20200301,20,43040
43054,WD,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,EO,80300,6.75,20200301,20,43039
43055,PO,PF_0010019_01,2020-03-01 15:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43047
43056,PO,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43068
43057,HL,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43069
43058,PI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,19,43070
43059,HI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EI,80300,92.53,20200301,19,43074
43060,EO,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43072
43061,HE,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EO,80300,77.68,20200301,19,43073
43062,PL,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EL,80300,5.46,20200301,19,43067
43063,EL,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EL,80300,2.96,20200301,19,43071
43064,TE,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EO,80300,9.89,20200301,19,43066
43065,WD,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EO,80300,6.53,20200301,19,43059
43066,SI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,19,43064
43067,CI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EI,80300,333.53,20200301,19,43057
43068,EI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,19,43058
43069,WS,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EO,80300,2.08,20200301,19,43060
43070,SO,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,19,43065
43071,TL,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,19,43062
43072,RP,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,19,43063
43073,TI,PF_0010019_01,2020-03-01 16:00:00,"(2020, 9)",FG,EI,80300,18.04,20200301,19,43061
43074,SO,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43092
43075,WS,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EO,80300,2.73,20200301,20,43084
43076,TL,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43090
43077,HL,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43089
43078,EI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43088
43079,TI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EI,80300,16.8,20200301,20,43087
43080,PI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43086
43081,HE,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EO,80300,79.35,20200301,20,43085
43082,CI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EI,80300,338.45,20200301,20,43091
43083,EL,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EL,80300,2.94,20200301,20,43083
43084,EO,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43081
43085,PL,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EL,80300,5.52,20200301,20,43080
43086,SI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43079
43087,WD,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EO,80300,6.4,20200301,20,43078
43088,TE,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EO,80300,8.44,20200301,20,43077
43089,PO,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43076
43090,HI,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EI,80300,92.95,20200301,20,43075
43091,RP,PF_0010019_01,2020-03-01 17:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43082
43092,HE,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EO,80300,81.35,20200301,20,43103
43093,PL,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EL,80300,5.56,20200301,20,43109
43094,PO,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43108
43095,HL,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43107
43096,PI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43106
43097,EL,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EL,80300,2.91,20200301,20,43105
43098,TE,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EO,80300,7.76,20200301,20,43110
43099,HI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EI,80300,93.02,20200301,20,43102
43100,EO,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43104
43101,EI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43100
43102,SO,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43093
43103,SI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43094
43104,RP,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43095
43105,CI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EI,80300,368.25,20200301,20,43101
43106,TI,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EI,80300,16.81,20200301,20,43097
43107,WS,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EO,80300,1.64,20200301,20,43098
43108,WD,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,EO,80300,6.25,20200301,20,43099
43109,TL,PF_0010019_01,2020-03-01 18:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43096
43110,EO,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43128
43111,SI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43127
43112,EL,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EL,80300,2.89,20200301,20,43126
43113,TE,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EO,80300,7.38,20200301,20,43125
43114,RP,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43124
43115,EI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43123
43116,PL,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EL,80300,5.58,20200301,20,43122
43117,HE,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EO,80300,83.55,20200301,20,43120
43118,TL,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43121
43119,HI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EI,80300,92.3,20200301,20,43118
43120,PO,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43119
43121,SO,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43112
43122,HL,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43113
43123,WS,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EO,80300,1.54,20200301,20,43114
43124,TI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EI,80300,16.67,20200301,20,43111
43125,PI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43116
43126,WD,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EO,80300,6.35,20200301,20,43117
43127,CI,PF_0010019_01,2020-03-01 19:00:00,"(2020, 9)",FG,EI,80300,386.05,20200301,20,43115
43128,PL,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EL,80300,5.6,20200301,19,43139
43129,HE,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EO,80300,80.26,20200301,19,43145
43130,EO,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43144
43131,EL,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EL,80300,2.86,20200301,19,43143
43132,PI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,19,43142
43133,HL,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43141
43134,PO,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43140
43135,TE,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EO,80300,6.46,20200301,19,43138
43136,HI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EI,80300,91.42,20200301,19,43146
43137,SI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,19,43136
43138,CI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EI,80300,398.89,20200301,19,43129
43139,EI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,19,43130
43140,WD,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EO,80300,5.63,20200301,19,43131
43141,SO,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,19,43137
43142,TI,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EI,80300,16.44,20200301,19,43133
43143,TL,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,19,43134
43144,RP,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,19,43135
43145,WS,PF_0010019_01,2020-03-01 20:00:00,"(2020, 9)",FG,EO,80300,0.68,20200301,19,43132
43146,HE,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EO,80300,82.75,20200301,20,43157
43147,PO,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43163
43148,CI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EI,80300,407.8,20200301,20,43162
43149,TI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EI,80300,15.98,20200301,20,43161
43150,HL,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43160
43151,EI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,20,43159
43152,PI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,20,43158
43153,WS,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EO,80300,0.95,20200301,20,43156
43154,SO,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,20,43164
43155,PL,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EL,80300,5.61,20200301,20,43154
43156,EO,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,20,43155
43157,EL,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EL,80300,2.84,20200301,20,43147
43158,TL,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43148
43159,HI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EI,80300,91.06,20200301,20,43149
43160,TE,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EO,80300,5.71,20200301,20,43151
43161,WD,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EO,80300,5.9,20200301,20,43152
43162,SI,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43150
43163,RP,PF_0010019_01,2020-03-01 21:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,20,43153
43164,EO,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43176
43165,PL,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EL,80300,5.64,20200301,19,43182
43166,PO,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43181
43167,HI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EI,80300,91.57,20200301,19,43180
43168,HL,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,0.0,20200301,19,43179
43169,PI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,5.5,20200301,19,43178
43170,EL,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EL,80300,2.82,20200301,19,43177
43171,HE,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EO,80300,82.68,20200301,19,43175
43172,CI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EI,80300,416.32,20200301,19,43174
43173,EI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,2.9,20200301,19,43173
43174,WS,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EO,80300,0.35,20200301,19,43171
43175,TE,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EO,80300,5.99,20200301,19,43170
43176,TI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EI,80300,15.64,20200301,19,43169
43177,TL,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,19,43168
43178,RP,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EO,80300,0.0,20200301,19,43167
43179,SI,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,19,43166
43180,SO,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,NT,80300,300.0,20200301,19,43165
43181,WD,PF_0010019_01,2020-03-01 22:00:00,"(2020, 9)",FG,EO,80300,5.0,20200301,19,43172
43182,EL,PF_0010019_01,2020-03-01 23:00:00,"(2020, 9)",FG,EL,80300,2.81,20200301,20,43193
43183,TI,PF_0010019_01,2020-03-01 23:00:00,"(2020, 9)",FG,EI,80300,15.78,20200301,20,43194
43184,PL,PF_0010019_01,2020-03-01 23:00:00,"(2020, 9)",FG,EL,80300,5.65,20200301,20,43195
43185,SI,PF_0010019_01,2020-03-01 23:00:00,"(2020, 9)",FG,NT,80300,20.0,20200301,20,43199
43186,TL,PF_0010019_01,2020-03-01 23:00:00,"(2020, 9)",FG,NT,80300,90.0,20200301,20,43197
